REGION,TECHNOLOGY,FUEL,YEAR,VALUE
Globe,C1NGGCPCH,C1_S_HEAT,2056,2.022327754635597
Globe,C1NGGCPCH,C1_S_HEAT,2057,2.022327754635597
Globe,C1NGGCPCH,C1_S_HEAT,2058,2.022327754635597
Globe,C1NGGCPCH,C1_S_HEAT,2059,1.8591099858519566
Globe,C1NGGCPCH,C1_S_HEAT,2060,0.11658234595880956
Globe,C1NGGCPCH,C1_S_HEAT,2061,0.11658234595880956
Globe,C1NGGCPCH,C1_S_HEAT,2062,0.11658234595880956
Globe,C1NGGCPCH,C1_S_HEAT,2063,0.6991447426181118
Globe,C1NGGCPCH,C1_S_HEAT,2064,1.128424006637296
Globe,C1NGGCPCH,C1_S_HEAT,2065,1.0458568614250585
Globe,C1NGGCPCH,C1_S_HEAT,2066,1.045856863755217
Globe,C1NGGCPCH,C1_S_HEAT,2067,1.327976362839243
Globe,C1NGGCPCH,C1_S_HEAT,2068,1.327976362839243
Globe,C1NGGCPCH,C1_S_HEAT,2069,1.327976362839243
Globe,C1NGGCPCH,C1_S_HEAT,2070,1.327976362839243
Globe,C1NGHTF03,C1_S_HEAT,2010,19.157741567984203
Globe,C1NGHTF03,C1_S_HEAT,2011,19.469569535997298
Globe,C1NGHTF03,C1_S_HEAT,2012,19.784424960008984
Globe,C1NGHTF03,C1_S_HEAT,2013,20.099280384002647
Globe,C1NGHTF03,C1_S_HEAT,2014,20.41110835201841
Globe,C1NGHTF03,C1_S_HEAT,2015,21.33145497599796
Globe,C1NGHTF03,C1_S_HEAT,2016,22.248774143996577
Globe,C1NGHTF03,C1_S_HEAT,2017,23.16912076799874
Globe,C1NGHTF03,C1_S_HEAT,2018,24.0894673920009
Globe,C1NGHTF03,C1_S_HEAT,2019,25.00678655999592
Globe,C1NGHTF03,C1_S_HEAT,2020,27.138115583977346
Globe,C1NGHTF03,C1_S_HEAT,2021,29.26944460799934
Globe,C1NGHTF03,C1_S_HEAT,2022,29.26786230551399
Globe,C1NGHTF03,C1_S_HEAT,2023,29.12557992566376
Globe,C1NGHTF03,C1_S_HEAT,2024,30.139615379614007
Globe,C1NGHTF03,C1_S_HEAT,2025,29.826524650366522
Globe,C1NGHTF03,C1_S_HEAT,2026,28.367290858369458
Globe,C1NGHTF03,C1_S_HEAT,2027,28.36684589180576
Globe,C1NGHTF03,C1_S_HEAT,2028,26.16516209695341
Globe,C1NGHTF03,C1_S_HEAT,2029,22.52380303914363
Globe,C1NGHTF03,C1_S_HEAT,2030,21.05922891497074
Globe,C1NGHTF03,C1_S_HEAT,2031,17.50655363020452
Globe,C1NGHTF03,C1_S_HEAT,2032,14.91580303741281
Globe,C1NGHTF03,C1_S_HEAT,2033,12.65037624591238
Globe,C1NGHTF03,C1_S_HEAT,2034,10.211004902383678
Globe,C1NGHTF03,C1_S_HEAT,2035,7.099649076592507
Globe,C1NGHTF03,C1_S_HEAT,2036,5.424274777829171
Globe,C1NGHTF03,C1_S_HEAT,2037,3.7472563172309727
Globe,C1NGHTF03,C1_S_HEAT,2038,2.520711867406475
Globe,C1NGHTF03,C1_S_HEAT,2039,1.6203151653507217
Globe,C1NGHTF03,C1_S_HEAT,2040,1.2913510854403891
Globe,C1NGHTF03,C1_S_HEAT,2041,1.491200651421867
Globe,C1NGHTF03,C1_S_HEAT,2042,1.0812816713588171
Globe,C1NGHTF03,C1_S_HEAT,2043,1.148784693505632
Globe,C1NGHTF03,C1_S_HEAT,2044,0.17522845945193588
Globe,C1NGHTF03,C1_S_HEAT,2051,0.03156379613071268
Globe,C1NGHTF03,C1_S_HEAT,2053,0.03156379613071268
Globe,C1NGHTF03,C1_S_HEAT,2054,1.190596932723307
Globe,C1NGHTF03,C1_S_HEAT,2055,2.117118930455146
Globe,C1NGHTF03,C1_S_HEAT,2056,2.9445507446227897
Globe,C1NGHTF03,C1_S_HEAT,2057,2.9832662852387264
Globe,C1NGHTF03,C1_S_HEAT,2058,3.030123536161462
Globe,C1NGHTF03,C1_S_HEAT,2059,3.0333055059478573
Globe,C1NGHTF03,C1_S_HEAT,2068,2.368107407946507e-09
Globe,C1NGHTF03,C1_S_HEAT,2069,0.4990051464928939
Globe,C1NGHTF03,C1_S_HEAT,2070,1.3175254255664801
Globe,C1NGLP000,C1_P_LFO,2048,0.7982749837351402
Globe,C1NGLP000,C1_P_LFO,2049,0.7982749837351402
Globe,C1NGLP000,C1_P_LFO,2050,0.7982749837351402
Globe,C1NGLP000,C1_P_LFO,2051,0.7982749837351402
Globe,C1NGLP000,C1_P_LFO,2052,0.2016928933882513
Globe,C1NGLP000,C1_P_LFO,2053,0.19693895304537987
Globe,C1NGLP000,C1_P_LFO,2054,0.7982749837351402
Globe,C1NGLP000,C1_P_LFO,2055,0.7982749837351402
Globe,C1NGLP000,C1_P_LFO,2056,0.1843402913443082
Globe,C1NGLP000,C1_P_LFO,2057,0.18996110931122334
Globe,C1NGLP000,C1_P_LFO,2058,0.19563443655479557
Globe,C1NGLP000,C1_P_LFO,2059,0.8686670361106003
Globe,C1NGLP000,C1_P_LFO,2060,1.0336444271221903
Globe,C1NGLP000,C1_P_LFO,2061,1.7476039267655001
Globe,C1NGLP000,C1_P_LFO,2062,3.1679539267654997
Globe,C1NGLP000,C1_P_LFO,2063,4.588303926765501
Globe,C1NGLP000,C1_P_LFO,2064,6.008653926765501
Globe,C1NGLP000,C1_P_LFO,2065,7.032388846165501
Globe,C1NGLP000,C1_P_LFO,2066,7.032388846165501
Globe,C1NGLP000,C1_P_LFO,2067,7.032388846165501
Globe,C1NGLP000,C1_P_LFO,2068,7.0342725092668
Globe,C1NGLP000,C1_P_LFO,2069,7.036208681649301
Globe,C1NGLP000,C1_P_LFO,2070,7.0380923448063
Globe,C1NU00I00,C1_P_NUC,2010,30.65368753118599
Globe,C1NU00I00,C1_P_NUC,2011,28.02737628158654
Globe,C1NU00I00,C1_P_NUC,2012,27.39899557943636
Globe,C1NU00I00,C1_P_NUC,2013,18.26227968550043
Globe,C1NU00I00,C1_P_NUC,2014,19.39653055898473
Globe,C1NU00I00,C1_P_NUC,2015,19.06591896773812
Globe,C1NU00I00,C1_P_NUC,2016,12.20367745983912
Globe,C1NU00I00,C1_P_NUC,2017,12.867068773583611
Globe,C1NU00I00,C1_P_NUC,2018,16.693535601030806
Globe,C1NU00I00,C1_P_NUC,2019,19.566450402927327
Globe,C1NU00I00,C1_P_NUC,2020,20.47762215121339
Globe,C1NU00I00,C1_P_NUC,2021,26.66529477183347
Globe,C1NU00I00,C1_P_NUC,2022,26.031435274704723
Globe,C1NU00I00,C1_P_NUC,2023,25.399317725327528
Globe,C1NU00I00,C1_P_NUC,2024,24.77645013887614
Globe,C1NU00I00,C1_P_NUC,2025,24.147805459955702
Globe,C1NU00I00,C1_P_NUC,2026,23.52090272879516
Globe,C1NU00I00,C1_P_NUC,2027,22.9032168855588
Globe,C1NU00I00,C1_P_NUC,2028,22.27978702485501
Globe,C1NU00I00,C1_P_NUC,2029,21.658099111848614
Globe,C1NU00I00,C1_P_NUC,2030,21.04559501183562
Globe,C1NU00I00,C1_P_NUC,2031,20.457687654704692
Globe,C1NU00I00,C1_P_NUC,2032,19.87722216286144
Globe,C1NU00I00,C1_P_NUC,2033,19.289314805776343
Globe,C1NU00I00,C1_P_NUC,2034,18.70140744864541
Globe,C1NU00I00,C1_P_NUC,2035,18.12094195680216
Globe,C1NU00I00,C1_P_NUC,2036,17.53303459967123
Globe,C1NU00I00,C1_P_NUC,2037,16.945127242540302
Globe,C1NU00I00,C1_P_NUC,2038,16.36466175074288
Globe,C1NU00I00,C1_P_NUC,2039,15.776754393611949
Globe,C1NU00I00,C1_P_NUC,2040,15.18884703648102
Globe,C1NU00I00,C1_P_NUC,2041,14.60838154463777
Globe,C1NU00I00,C1_P_NUC,2042,14.02047418750684
Globe,C1NU00I00,C1_P_NUC,2043,13.432566830421738
Globe,C1NU00I00,C1_P_NUC,2044,12.852101338578489
Globe,C1NU00I00,C1_P_NUC,2045,12.264193981447558
Globe,C1NU00I00,C1_P_NUC,2046,11.67628662431663
Globe,C1NU00I00,C1_P_NUC,2047,11.09582113247338
Globe,C1NU00I00,C1_P_NUC,2048,10.50791377536078
Globe,C1NU00I00,C1_P_NUC,2049,9.920006418239018
Globe,C1NU00I00,C1_P_NUC,2050,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2051,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2052,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2053,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2054,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2055,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2056,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2057,9.339540926400351
Globe,C1NU00I00,C1_P_NUC,2058,11.28432750113134
Globe,C1NU00I00,C1_P_NUC,2059,15.60060936354023
Globe,C1NU00I00,C1_P_NUC,2060,16.43409827488962
Globe,C1NU00I00,C1_P_NUC,2061,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2062,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2063,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2064,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2065,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2066,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2067,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2068,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2069,20.75038013729851
Globe,C1NU00I00,C1_P_NUC,2070,20.75038013729851
Globe,C1NULWP00,C1_S_ELC,2010,11.02650630617026
Globe,C1NULWP00,C1_S_ELC,2011,10.096317104328275
Globe,C1NULWP00,C1_S_ELC,2012,9.884197539488984
Globe,C1NULWP00,C1_S_ELC,2013,6.597644395055251
Globe,C1NULWP00,C1_S_ELC,2014,7.017558089353917
Globe,C1NULWP00,C1_S_ELC,2015,6.907941654982215
Globe,C1NULWP00,C1_S_ELC,2016,4.4280397169276355
Globe,C1NULWP00,C1_S_ELC,2017,4.6755337113282955
Globe,C1NULWP00,C1_S_ELC,2018,6.074794614634319
Globe,C1NULWP00,C1_S_ELC,2019,7.130630613328611
Globe,C1NULWP00,C1_S_ELC,2020,7.4735847267222955
Globe,C1NULWP00,C1_S_ELC,2021,9.74608727039929
Globe,C1NULWP00,C1_S_ELC,2022,9.528343804801692
Globe,C1NULWP00,C1_S_ELC,2023,9.31060033919951
Globe,C1NULWP00,C1_S_ELC,2024,9.095613119999154
Globe,C1NULWP00,C1_S_ELC,2025,8.877869654401557
Globe,C1NULWP00,C1_S_ELC,2026,8.660126188799376
Globe,C1NULWP00,C1_S_ELC,2027,8.445138969599022
Globe,C1NULWP00,C1_S_ELC,2028,8.227395504001422
Globe,C1NULWP00,C1_S_ELC,2029,8.009652038399242
Globe,C1NULWP00,C1_S_ELC,2030,7.794664819198887
Globe,C1NULWP00,C1_S_ELC,2031,7.576921353601289
Globe,C1NULWP00,C1_S_ELC,2032,7.361934134400935
Globe,C1NULWP00,C1_S_ELC,2033,7.144190668798753
Globe,C1NULWP00,C1_S_ELC,2034,6.926447203201155
Globe,C1NULWP00,C1_S_ELC,2035,6.7114599840008005
Globe,C1NULWP00,C1_S_ELC,2036,6.493716518398619
Globe,C1NULWP00,C1_S_ELC,2037,6.27597305280102
Globe,C1NULWP00,C1_S_ELC,2038,6.0609858336006655
Globe,C1NULWP00,C1_S_ELC,2039,5.843242367998485
Globe,C1NULWP00,C1_S_ELC,2040,5.625498902400887
Globe,C1NULWP00,C1_S_ELC,2041,5.410511683200532
Globe,C1NULWP00,C1_S_ELC,2042,5.192768217598351
Globe,C1NULWP00,C1_S_ELC,2043,4.975024752000753
Globe,C1NULWP00,C1_S_ELC,2044,4.760037532800397
Globe,C1NULWP00,C1_S_ELC,2045,4.542294067198217
Globe,C1NULWP00,C1_S_ELC,2046,4.324550601600619
Globe,C1NULWP00,C1_S_ELC,2047,4.109563382400264
Globe,C1NULWP00,C1_S_ELC,2048,3.8918199167980827
Globe,C1NULWP00,C1_S_ELC,2049,3.6740764512004853
Globe,C1NULWP00,C1_S_ELC,2050,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2051,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2052,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2053,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2054,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2055,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2056,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2057,3.45908923200013
Globe,C1NULWP00,C1_S_ELC,2058,4.179380555980803
Globe,C1NULWP00,C1_S_ELC,2059,5.778003467976627
Globe,C1NULWP00,C1_S_ELC,2060,6.0867030647794875
Globe,C1NULWP00,C1_S_ELC,2061,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2062,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2063,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2064,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2065,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2066,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2067,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2068,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2069,7.685325976779896
Globe,C1NULWP00,C1_S_ELC,2070,7.685325976779896
Globe,C1OCCVP00,C1_S_ELC,2010,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2011,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2012,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2013,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2014,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2015,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2016,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2017,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2018,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2019,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2020,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2021,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2022,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2023,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2024,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2025,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2026,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2027,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2028,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2029,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2030,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2031,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2032,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2033,0.003954614400002223
Globe,C1OCCVP00,C1_S_ELC,2034,0.003954614400002223
Globe,C1OI00I00,C1_R_OIL,2010,167.54559999999998
Globe,C1OI00I00,C1_R_OIL,2011,168.1463
Globe,C1OI00I00,C1_R_OIL,2012,168.747
Globe,C1OI00I00,C1_R_OIL,2013,169.34769999999997
Globe,C1OI00I00,C1_R_OIL,2014,169.9483
Globe,C1OI00I00,C1_R_OIL,2015,170.549
Globe,C1OI00I00,C1_R_OIL,2016,171.1497
Globe,C1OI00I00,C1_R_OIL,2017,171.7504
Globe,C1OI00I00,C1_R_OIL,2018,172.351
Globe,C1OI00I00,C1_R_OIL,2019,172.9517
Globe,C1OI00I00,C1_R_OIL,2020,173.99999999999997
Globe,C1OI00I00,C1_R_OIL,2021,172.19999999999578
Globe,C1OI00I00,C1_R_OIL,2022,170.3999999999244
Globe,C1OI00I00,C1_R_OIL,2023,168.6000000001308
Globe,C1OI00I00,C1_R_OIL,2024,166.8000000000814
Globe,C1OI00I00,C1_R_OIL,2025,164.99999999993318
Globe,C1OI00I00,C1_R_OIL,2026,163.20000000004012
Globe,C1OI00I00,C1_R_OIL,2027,161.4000000001591
Globe,C1OI00I00,C1_R_OIL,2028,159.6000000000231
Globe,C1OI00I00,C1_R_OIL,2029,157.7999999999687
Globe,C1OI00I00,C1_R_OIL,2030,156.00000000014862
Globe,C1OI00I00,C1_R_OIL,2031,154.000000000414
Globe,C1OI00I00,C1_R_OIL,2032,151.9999999996302
Globe,C1OI00I00,C1_R_OIL,2033,149.9999999999538
Globe,C1OI00I00,C1_R_OIL,2034,148.00000000013478
Globe,C1OI00I00,C1_R_OIL,2035,146.00000000022658
Globe,C1OI00I00,C1_R_OIL,2036,144.200000000018
Globe,C1OI00I00,C1_R_OIL,2037,142.4000000002784
Globe,C1OI00I00,C1_R_OIL,2038,140.6000000002138
Globe,C1OI00I00,C1_R_OIL,2039,138.8000000001498
Globe,C1OI00I00,C1_R_OIL,2040,136.9999999999958
Globe,C1OI00I00,C1_R_OIL,2041,134.7999999997894
Globe,C1OI00I00,C1_R_OIL,2042,132.60000000019778
Globe,C1OI00I00,C1_R_OIL,2043,130.40000000008308
Globe,C1OI00I00,C1_R_OIL,2044,128.2000000002407
Globe,C1OI00I00,C1_R_OIL,2045,125.99999999977959
Globe,C1OI00I00,C1_R_OIL,2046,124.2000000000437
Globe,C1OI00I00,C1_R_OIL,2047,122.3999999998851
Globe,C1OI00I00,C1_R_OIL,2048,120.59999999994089
Globe,C1OI00I00,C1_R_OIL,2049,118.80000000023361
Globe,C1OI00I00,C1_R_OIL,2050,118.62579029309799
Globe,C1OI00I00,C1_R_OIL,2051,117.2329907197715
Globe,C1OI00I00,C1_R_OIL,2052,116.9999999998669
Globe,C1OI00I00,C1_R_OIL,2053,116.9999999998669
Globe,C1OI00I00,C1_R_OIL,2054,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2055,116.9999999998669
Globe,C1OI00I00,C1_R_OIL,2056,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2057,116.9999999998669
Globe,C1OI00I00,C1_R_OIL,2058,116.9999999998669
Globe,C1OI00I00,C1_R_OIL,2059,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2060,117.0
Globe,C1OI00I00,C1_R_OIL,2061,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2062,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2063,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2064,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2065,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2066,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2067,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2068,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2069,117.0000000003252
Globe,C1OI00I00,C1_R_OIL,2070,117.0000000003252
Globe,C1OIHTF03,C1_S_HEAT,2010,14.123082239999807
Globe,C1OIHTF03,C1_S_HEAT,2011,14.453074943980967
Globe,C1OIHTF03,C1_S_HEAT,2012,14.783067648000085
Globe,C1OIHTF03,C1_S_HEAT,2013,14.543762343553023
Globe,C1OIHTF03,C1_S_HEAT,2014,13.7849893713742
Globe,C1OIHTF03,C1_S_HEAT,2015,13.37653442998436
Globe,C1OIHTF03,C1_S_HEAT,2016,13.89289782364406
Globe,C1OIHTF03,C1_S_HEAT,2017,13.58225812435238
Globe,C1OIHTF03,C1_S_HEAT,2018,12.925300172365707
Globe,C1OIHTF03,C1_S_HEAT,2019,12.268342220349837
Globe,C1OIHTF03,C1_S_HEAT,2020,11.611384268351268
Globe,C1OIHTF03,C1_S_HEAT,2021,10.954426316375368
Globe,C1OIHTF03,C1_S_HEAT,2022,10.297468364354827
Globe,C1OIHTF03,C1_S_HEAT,2023,9.640510412354462
Globe,C1OIHTF03,C1_S_HEAT,2024,7.833973526342739
Globe,C1OIHTF03,C1_S_HEAT,2025,6.663586971978785
Globe,C1OIHTF03,C1_S_HEAT,2026,5.041804748352376
Globe,C1OIHTF03,C1_S_HEAT,2027,1.464062724140676
Globe,C1OIRFP00,C1_P_HFO,2010,33.401128500068545
Globe,C1OIRFP00,C1_P_HFO,2011,34.57806730870979
Globe,C1OIRFP00,C1_P_HFO,2012,35.77569143615903
Globe,C1OIRFP00,C1_P_HFO,2013,36.403617098059264
Globe,C1OIRFP00,C1_P_HFO,2014,36.50834221473929
Globe,C1OIRFP00,C1_P_HFO,2015,37.19183184706209
Globe,C1OIRFP00,C1_P_HFO,2016,38.87588204529912
Globe,C1OIRFP00,C1_P_HFO,2017,39.48845979038988
Globe,C1OIRFP00,C1_P_HFO,2018,39.529434677512825
Globe,C1OIRFP00,C1_P_HFO,2019,39.55741885591832
Globe,C1OIRFP00,C1_P_HFO,2020,39.71445800044068
Globe,C1OIRFP00,C1_P_HFO,2021,40.60342782418754
Globe,C1OIRFP00,C1_P_HFO,2022,41.4567230793454
Globe,C1OIRFP00,C1_P_HFO,2023,41.55623082670991
Globe,C1OIRFP00,C1_P_HFO,2024,40.44825421307726
Globe,C1OIRFP00,C1_P_HFO,2025,39.96544285587518
Globe,C1OIRFP00,C1_P_HFO,2026,38.5502316836973
Globe,C1OIRFP00,C1_P_HFO,2027,35.881459793783804
Globe,C1OIRFP00,C1_P_HFO,2028,33.01092757377908
Globe,C1OIRFP00,C1_P_HFO,2029,31.559999999993742
Globe,C1OIRFP00,C1_P_HFO,2030,31.20000000002972
Globe,C1OIRFP00,C1_P_HFO,2031,31.215454724965895
Globe,C1OIRFP00,C1_P_HFO,2032,31.8382967643306
Globe,C1OIRFP00,C1_P_HFO,2033,32.43839430608407
Globe,C1OIRFP00,C1_P_HFO,2034,33.01267496725328
Globe,C1OIRFP00,C1_P_HFO,2035,33.56417286120132
Globe,C1OIRFP00,C1_P_HFO,2036,34.058814889473375
Globe,C1OIRFP00,C1_P_HFO,2037,34.529728735162436
Globe,C1OIRFP00,C1_P_HFO,2038,34.97725749367608
Globe,C1OIRFP00,C1_P_HFO,2039,35.39905997384556
Globe,C1OIRFP00,C1_P_HFO,2040,35.77794101396817
Globe,C1OIRFP00,C1_P_HFO,2041,36.20642120766818
Globe,C1OIRFP00,C1_P_HFO,2042,36.60922506487408
Globe,C1OIRFP00,C1_P_HFO,2043,36.989098892519465
Globe,C1OIRFP00,C1_P_HFO,2044,37.343331119151806
Globe,C1OIRFP00,C1_P_HFO,2045,37.660855200814595
Globe,C1OIRFP00,C1_P_HFO,2046,37.955392287385735
Globe,C1OIRFP00,C1_P_HFO,2047,38.224340552869556
Globe,C1OIRFP00,C1_P_HFO,2048,38.531155227704076
Globe,C1OIRFP00,C1_P_HFO,2049,38.814928922222414
Globe,C1OIRFP00,C1_P_HFO,2050,39.073164389975844
Globe,C1OIRFP00,C1_P_HFO,2051,39.072862296929515
Globe,C1OIRFP00,C1_P_HFO,2052,39.072539185179636
Globe,C1OIRFP00,C1_P_HFO,2053,39.07219589762469
Globe,C1OIRFP00,C1_P_HFO,2054,39.071831910056574
Globe,C1OIRFP00,C1_P_HFO,2055,39.07144228187064
Globe,C1OIRFP00,C1_P_HFO,2056,39.07123198702238
Globe,C1OIRFP00,C1_P_HFO,2057,39.0713065754505
Globe,C1OIRFP00,C1_P_HFO,2058,39.071381860838336
Globe,C1OIRFP00,C1_P_HFO,2059,39.0714575465879
Globe,C1OIRFP00,C1_P_HFO,2060,39.0715328319151
Globe,C1OIRFP00,C1_P_HFO,2061,39.07155852505056
Globe,C1OIRFP00,C1_P_HFO,2062,39.07158242403899
Globe,C1OIRFP00,C1_P_HFO,2063,39.07160811729942
Globe,C1OIRFP00,C1_P_HFO,2064,39.07163381023904
Globe,C1OIRFP00,C1_P_HFO,2065,39.07165880670015
Globe,C1OIRFP00,C1_P_HFO,2066,39.07168340246957
Globe,C1OIRFP00,C1_P_HFO,2067,39.07170909573
Globe,C1OIRFP00,C1_P_HFO,2068,39.071734091870304
Globe,C1OIRFP00,C1_P_HFO,2069,39.07175978513073
Globe,C1OIRFP00,C1_P_HFO,2070,39.071784781271035
Globe,C1OIRFP00,C1_P_LFO,2010,110.48476875367633
Globe,C1OIRFP00,C1_P_LFO,2011,112.92965106246545
Globe,C1OIRFP00,C1_P_LFO,2012,115.45434920018452
Globe,C1OIRFP00,C1_P_LFO,2013,118.0832766679209
Globe,C1OIRFP00,C1_P_LFO,2014,120.77455563975485
Globe,C1OIRFP00,C1_P_LFO,2015,123.85839508175695
Globe,C1OIRFP00,C1_P_LFO,2016,125.75162610448858
Globe,C1OIRFP00,C1_P_LFO,2017,129.0729172783402
Globe,C1OIRFP00,C1_P_LFO,2018,131.59158711246772
Globe,C1OIRFP00,C1_P_LFO,2019,133.3942811439067
Globe,C1OIRFP00,C1_P_LFO,2020,134.28554199954684
Globe,C1OIRFP00,C1_P_LFO,2021,131.59657217599158
Globe,C1OIRFP00,C1_P_LFO,2022,128.94327692048734
Globe,C1OIRFP00,C1_P_LFO,2023,127.04376917305427
Globe,C1OIRFP00,C1_P_LFO,2024,126.35174578678333
Globe,C1OIRFP00,C1_P_LFO,2025,125.0345571441913
Globe,C1OIRFP00,C1_P_LFO,2026,124.64976831620945
Globe,C1OIRFP00,C1_P_LFO,2027,125.51854020618948
Globe,C1OIRFP00,C1_P_LFO,2028,126.58907242608362
Globe,C1OIRFP00,C1_P_LFO,2029,126.23999999997497
Globe,C1OIRFP00,C1_P_LFO,2030,124.80000000011889
Globe,C1OIRFP00,C1_P_LFO,2031,122.78454527543143
Globe,C1OIRFP00,C1_P_LFO,2032,120.1617032354155
Globe,C1OIRFP00,C1_P_LFO,2033,117.56160569360054
Globe,C1OIRFP00,C1_P_LFO,2034,114.9873250323399
Globe,C1OIRFP00,C1_P_LFO,2035,112.43582713878358
Globe,C1OIRFP00,C1_P_LFO,2036,110.14118511022797
Globe,C1OIRFP00,C1_P_LFO,2037,107.8702712649826
Globe,C1OIRFP00,C1_P_LFO,2038,105.6227425059378
Globe,C1OIRFP00,C1_P_LFO,2039,103.4009400261376
Globe,C1OIRFP00,C1_P_LFO,2040,101.22205898596926
Globe,C1OIRFP00,C1_P_LFO,2041,98.59357879226368
Globe,C1OIRFP00,C1_P_LFO,2042,95.99077493504875
Globe,C1OIRFP00,C1_P_LFO,2043,93.41090110747197
Globe,C1OIRFP00,C1_P_LFO,2044,90.85666888081393
Globe,C1OIRFP00,C1_P_LFO,2045,88.33914479914831
Globe,C1OIRFP00,C1_P_LFO,2046,86.24460771256632
Globe,C1OIRFP00,C1_P_LFO,2047,84.17565944710263
Globe,C1OIRFP00,C1_P_LFO,2048,82.06884477214517
Globe,C1OIRFP00,C1_P_LFO,2049,79.98507107791951
Globe,C1OIRFP00,C1_P_LFO,2050,79.55262590298467
Globe,C1OIRFP00,C1_P_LFO,2051,78.16012842265869
Globe,C1OIRFP00,C1_P_LFO,2052,77.9274608148706
Globe,C1OIRFP00,C1_P_LFO,2053,77.92780410242554
Globe,C1OIRFP00,C1_P_LFO,2054,77.92816809013115
Globe,C1OIRFP00,C1_P_LFO,2055,77.9285577182254
Globe,C1OIRFP00,C1_P_LFO,2056,77.92876801316534
Globe,C1OIRFP00,C1_P_LFO,2057,77.92869342446224
Globe,C1OIRFP00,C1_P_LFO,2058,77.92861813925771
Globe,C1OIRFP00,C1_P_LFO,2059,77.92854245364566
Globe,C1OIRFP00,C1_P_LFO,2060,77.92846716833486
Globe,C1OIRFP00,C1_P_LFO,2061,77.92844147527465
Globe,C1OIRFP00,C1_P_LFO,2062,77.92841757591958
Globe,C1OIRFP00,C1_P_LFO,2063,77.92839188311744
